id,name,badges,categoryName,countReview,discountPercentage,sold,originalPrice,price,ratingAverage,shopShopId,shopName,shopCity,shopIsOfficial,shopIsPowerBadge
12003637448,Sepatu Sneakers Putih Pria Casual Terbaru Cowok Spatu Import Santai,Power Merchant Pro Badge,Fashion Pria,7,47,6300.0,300000.0,159000.0,5.0,14080556,Wilone Official,Kab. Sidoarjo,False,True
1954200143,Vans Slip On Checkerboard Black Black Classic Original Sepatu Vans Ori,Official Store,Fashion Pria,17,25,41900.0,799900.0,599900.0,4.7,10043530,STOCKICKS PROJECT,Surabaya,True,True
6877545968,Sepatu Formal Pria Casual Pantofel Kerja Prodigo MUSI Hitam Wingtip,Official Store,Fashion Pria,103,50,11900.0,400000.0,199777.0,4.9,3940445,Prodigo Official,Bandung,True,True
1881547863,ALOPE - Sepatu boots F 07 hiking traveling Quality premium ready,Official Store,Fashion Pria,61,34,5000.0,175000.0,115000.0,4.9,10785973,Alope Official,Kab. Mojokerto,True,True
11083206265,Sepatu Slip-On Pria Puma Softride Enzo Evo Slip-On Shoes 377875-01,Official Store,Fashion Pria,2,10,53900.0,1199000.0,1079000.0,5.0,11794482,puma store summarecon serpong,Kab. Tangerang,True,True
12789231636,"Sepatu Sneakers Pria NEW BALANCE 574 ""DAY ""DREAM"" U574DGY ORIGINAL",Official Store,Fashion Pria,2,64,23900.0,2199000.0,799000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
4409793625,FILA Sepatu Anak Laki-Laki Deon - Navy/White/Navy,Official Store,Fashion Pria,3,70,6800.0,459900.0,137970.0,5.0,2764937,FILA Official Store,Kab. Bandung,True,True
2566555422,Sepatu Loafers Pria Everbest Original - Croft,Power Merchant Pro Badge,Fashion Pria,1,35,11000.0,1699000.0,1104350.0,5.0,10565763,Pedrockori,Tangerang Selatan,False,True
6714800001,Gata 1013 - Sepatu Formal Pria Pantofel Eral Vittori Hitam,Official Store,Fashion Pria,58,41,18600.0,263500.0,155000.0,4.9,3250762,Eral Vittori,Kab. Garut,True,True
10808267273,BRODO - Sepatu Ponte Eco Full Black,Official Store,Fashion Pria,47,22,20900.0,535000.0,418000.0,4.9,2126488,BRODO OFFICIAL STORE,Bandung,True,True
7012911120,Sepatu Sneakers Pria Import Cowo Sneaker Sport Casual Laki Laki Dewasa,Power Merchant Pro Badge,Fashion Pria,12,51,6000.0,269000.0,132000.0,4.8,14080556,Wilone Official,Kab. Sidoarjo,False,True
2057520307,Sepatu Boots Kulit Borsa Stout - Original Leather Boots,Power Merchant Pro Badge,Fashion Pria,32,5,6500.0,689900.0,655405.0,4.9,8217473,3dcasses,Kab. Bandung,False,True
7994385729,Kanky Yuga Makie - Sepatu Sneakers Casual Sport Sekolah Wanita Dewas,Official Store,Fashion Wanita,700,22,17900.0,208800.0,163282.0,5.0,12893606,Sepatu Kanky,Kab. Bandung,True,True
7714921987,PMD & CO - NAMAKULA - Dark Brown Corduroy - Sepatu Pria Slip On,Official Store,Fashion Pria,1,59,13200.0,400000.0,165000.0,5.0,14409517,People Meet Denim Company,Jakarta Timur,True,True
12504893788,PUMA Sepatu Sneakers Park Lifestyle White-Club Navy-Vapor Gray,Official Store,Fashion Pria,1,14,200000.0,1199000.0,1031140.0,5.0,9110660,Puma Official Store,Bekasi,True,True
8248076517,Sepatu Thunderbear - Bergson EV BW,Official Store,Fashion Pria,30,26,6400.0,175000.0,129900.0,4.8,8303264,Thunderbear Official,Cimahi,True,True
11584900852,Sepatu Kodachi ARO Plus Provence P/BBM Putih Garis Biru Biru Merah,Official Store,Fashion Pria,5,10,6700.0,250000.0,225000.0,5.0,8587100,Sepatu Kodachi Warrior,Jakarta Barat,True,True
3951768336,Techdoo Sepatu Sneakers Olahraga Pria Sepatu Santai Casual Cowok MC113,Official Store,Fashion Pria,35,57,12900.0,299000.0,129000.0,4.7,2729374,Techdoo,Tangerang,True,True
11643642950,Sepatu Pria ADIDAS NMD R1 PRIMEBLUE WHITE - GZ9261,Official Store,Fashion Pria,4,47,166400.0,3500000.0,1849000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
10721112273,Sepatu Sneaker Pria Cowok Import Trnedy Casual Kerja Santai Gaya Keren,Official Store,Fashion Pria,28,59,11600.0,350000.0,145000.0,4.8,10753269,Hipzo Official Shop,Kab. Mojokerto,True,True
12739433404,BRODO Active Pacer Full Black Original Sepatu Sneakers Sport Running H,Power Merchant Pro Badge,Fashion Pria,7,52,5700.0,600000.0,285990.0,5.0,11369755,Gerai Sepatu Sukoharjo,Kab. Sukoharjo,False,True
10507696284,Sepatu Kets Pria Impor Sneakers Hitam Cowok Import spatu Kasual Keren,Power Merchant Pro Badge,Fashion Pria,14,50,6000.0,320000.0,159000.0,4.9,14238154,Pamela Sneakers,Surabaya,False,True
12273777798,Sepatu Sneakers Pria NIKE WAFFLE DEBUT DH9522002 ORIGINAL,Official Store,Fashion Pria,28,62,29700.0,2599000.0,990000.0,4.9,1543897,Sneakers Dept,Jakarta Selatan,True,True
7191199642,sepatu ukuran besar Jumbo pria wanita 42 43 44 45 46 47 48 olahraga,Power Merchant Pro Badge,Fashion Pria,140,37,10700.0,189000.0,119000.0,4.8,12669121,HD SHOD OFFICIAL,Tangerang,False,True
12656619651,Auriermax x Kenzios Neil Black Series Sepatu Formal Pria Original,Power Merchant Pro Badge,Fashion Pria,12,25,20000.0,480000.0,360000.0,5.0,11972077,Auriermax Official,Kab. Bandung,False,True
11633685582,Sepatu Pria NEW BALANCE 480 BLACK WHITE - BB480LBT,Official Store,Fashion Pria,4,70,66500.0,2499000.0,739000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
12290341683,Eagle Sepatu Sneakers Lifestyle Arena - Lifestyle Shoes,Official Store,Fashion Pria,33,10,29100.0,269900.0,242910.0,4.8,3822795,eagle official store,Jakarta Timur,True,True
651451438,PAULMAY Sepatu Formal Pria Modena 08,Official Store,Fashion Pria,1626,54,79800.0,469000.0,215740.0,4.9,2842599,Paulmay,Jakarta Utara,True,True
12674951320,Vantela Evil X Papa Gading Sepatu Ventela tinggi,Power Merchant Pro Badge,Fashion Pria,1,40,9000.0,300000.0,180000.0,5.0,15071440,briantara_shoes,Kab. Tangerang,False,True
2018863372,Dr. Kevin Sepatu Pantofel Pria Men Business Formal Shoes 831-023,Official Store,Fashion Pria,112,73,20800.0,699900.0,189900.0,4.9,1829974,Dr Kevin Shoes,Bekasi,True,True
12072422839,SHID Sepatu Formal Pantofel Kerja Kantor Glosi Pria - Luck Hitam,Official Store,Fashion Pria,6,42,15700.0,300000.0,175000.0,4.8,8211275,SHID FOOTWEAR,Bandung,True,True
12803626326,Sepatu Sneakers Pria NIKE AIR MAX FLYKNIT RACER FD2764600 ORIGINAL,Official Store,Fashion Pria,11,79,25500.0,3999000.0,850000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
838514341,Sepatu Sneakers Rajut Pria ZenBlossom Rusher R1828,Official Store,Fashion Pria,17,23,4500.0,97000.0,75000.0,5.0,331187,ZenBlossom,Jakarta Barat,True,True
11818208512,Sepatu Sneakers Unisex NEW BALANCE 408 WHITE LIGHT BLUE - ML408V,Official Store,Fashion Pria,1,68,72000.0,2499000.0,800000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
339545760,Sepatu Kulit Pantofel Pria Portee Goods Loafers Penny LITE Hitam,Official Store,Fashion Pria,296,16,34000.0,806250.0,681000.0,4.9,2136311,portee goods,Bandung,True,True
12694793490,Ando Official Sepatu Sneakers Ardeon Pria Dewasa - Hitam/Hitam,Official Store,Fashion Pria,5,15,30000.0,184000.0,156400.0,5.0,7203791,Ando Official Store,Bekasi,True,True
12392590881,Sepatu Unerd Explorer Forest Green Sepatu Sneakers Casual Unerd Ori,Official Store,Fashion Pria,6,36,28700.0,500000.0,319000.0,5.0,10043530,STOCKICKS PROJECT,Surabaya,True,True
11613082344,Sepatu Sneaker Pria Puma MAPF1 AMG Maco 307856-02,Official Store,Fashion Pria,2,10,85400.0,1899000.0,1709000.0,5.0,11794482,puma store summarecon serpong,Kab. Tangerang,True,True
12605597607,SEPATU SNEAKERS UNISEX ADIDAS STAN SMITH FZ6436 ORIGINAL,Official Store,Fashion Pria,1,50,50000.0,1700000.0,849000.0,5.0,254406,IFashion Sports,Jakarta Selatan,True,True
2765554988,VANS OFF THE WALL | OLD SKOOL NAVY | SEPATU,Official Store,Fashion Pria,39,20,35100.0,1099000.0,879200.0,5.0,3139932,FRIDAY KILLER CO,Kab. Pamekasan,True,True
11808360429,Sepatu Kulit Kalvert Royal V2 Original Sepatu Sneakers Casual Kulit,Power Merchant Pro Badge,Fashion Pria,1,42,22400.0,649900.0,374900.0,5.0,6136126,SuperBrand Mart,Surabaya,False,True
278771200,GINO MARIANI - ELARIO 1 Cow Leather CASUAL Men's Shoes Tan,Official Store,Fashion Pria,51,74,33200.0,2599000.0,664000.0,4.9,3164880,Gino Mariani,Kab. Tangerang,True,True
9324029430,SEPATU SNEAKERS PRIA ADIDAS RUN 60s 3.0 HP2255 / 20231,Official Store,Fashion Pria,21,30,23800.0,850000.0,595000.0,5.0,6009226,arkais official,Depok,True,True
8456434200,Otiv Tomsk Black - Sepatu Sneakers Kulit Asli Sepatu Casual Pria,Official Store,Fashion Pria,21,20,21400.0,535000.0,428000.0,5.0,315078,Otiv Store,Kab. Bandung,True,True
2230399391,Sneakers Pria Casual Sepatu Kasual Sneaker Hitam Ori Flazhback F7025,Official Store,Fashion Pria,187,37,22000.0,350000.0,220000.0,4.8,2148748,sepatulokalid,Kab. Bandung,True,True
8030865099,Spotec Sepatu Tennis Court Pro Putih - Merah,Official Store,Fashion Pria,19,5,25000.0,399900.0,379900.0,4.9,11162592,Spotec Official Store,Kab. Tangerang,True,True
12454767908,Sepatu Sneakers UNISEX NEW BALANCE CT302 CT302RO ORIGINAL,Official Store,Fashion Pria,2,66,25400.0,2499000.0,849000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
1971998486,Sepatu Sneaker Pria casual REYLMAN Faster Full Black Series,Official Store,Fashion Pria,108,15,14600.0,347000.0,293700.0,4.9,5602634,reylman.id,Bandung,True,True
4827926108,Gabino Sepatu Pria Moccasin Slip On Casual Cyrus - G2BB2009,Official Store,Fashion Pria,14,20,13100.0,329000.0,263200.0,4.9,2385268,Gabino Official Store,Jakarta Barat,True,True
11928815509,Otiv Santana Black - Sepatu Kerja Kulit Asli Pria,Official Store,Fashion Pria,14,37,14900.0,479000.0,299500.0,5.0,315078,Otiv Store,Kab. Bandung,True,True
651182439,SEPATU JOEMEN J 21 ORIGINAL IMPORT,Official Store,Fashion Pria,866,58,20000.0,289000.0,119989.0,4.8,6626358,JOEMEN OFFICIAL SHOP,Kab. Mojokerto,True,True
12097130427,BERNARD BROWN |MNM x FLAZHBACK| Sepatu Boots Pria Casual ORI PREMIUM,Power Merchant Pro Badge,Fashion Pria,12,1,15800.0,229000.0,226710.0,5.0,3570722,ManNeedMe,Kab. Bandung,False,True
8637055231,Sepatu Sneaker Pria Kasual Import Dzeko RJT Sepatu Keren,Power Merchant Pro Badge,Fashion Pria,4,43,7100.0,210000.0,119000.0,4.8,13998988,RJT-Store,Jakarta Timur,False,True
2240857352,Sepatu Dr. Martens 3989 Yellow Stitch,Power Merchant Pro Badge,Fashion Pria,64,19,51800.0,3199000.0,2590000.0,4.9,6883226,Forkaqy_,Tangerang Selatan,False,True
8838572554,PVN Yeri Sepatu Sneakers Wanita Sport Shoes Casual 320,Official Store,Fashion Wanita,882,73,7900.0,599900.0,159999.0,4.9,2646133,PVN Official Store,Jakarta Pusat,True,True
3121262798,OWL GREY |MNM x FLAZHBACK| Sepatu Sneakers Pria Casual Slip On Kanvas,Power Merchant Pro Badge,Fashion Pria,233,1,11900.0,172000.0,170280.0,4.7,3570722,ManNeedMe,Kab. Bandung,False,True
10853892105,SEPATU SNEAKERS ORTUSEIGHT RESONANT - BEIGE AVVOLGENTE,Official Store,Fashion Pria,2,15,18600.0,549000.0,466650.0,5.0,4232765,RANK Sports,Jakarta Selatan,True,True
6694425621,Sepatu Slip On Import Pria Terbaru Kerja Santai Tampa Tali Premium,Power Merchant Pro Badge,Fashion Pria,35,37,6200.0,199000.0,125000.0,5.0,10538097,OchyOlshop93,Bekasi,False,True
9035242842,Aerostreet 37-44 Jhosse Basic Low Navy Natural - Sepatu Sneakers,Official Store,Fashion Pria,100,50,5000.0,319800.0,159900.0,4.9,6673471,Aerostreet,Kab. Klaten,True,True
3253169048,Sepatu Boatshoe Sperry Topsider Amaretto Original,Power Merchant Pro Badge,Fashion Pria,205,3,63200.0,1087000.0,1054390.0,4.9,925552,Sperry Top-sider Indonesia,Jakarta Barat,False,True
11598322638,Sepatu Sneakers Import Slip On tanpa tali Running Pria,Power Merchant Pro Badge,Fashion Pria,16,23,16000.0,160000.0,123200.0,4.9,16384282,Aidi_Stores,Jakarta Barat,False,True
7227607643,SEPATU SNEAKERS UNISEX ADIDAS SUPERSTAR EG4958 / 20221,Official Store,Fashion Pria,6,10,61200.0,1700000.0,1530000.0,5.0,6009226,arkais official,Depok,True,True
12629626941,Sepatu PDH TNI-AL Merk Bocorocco Sepatu PDH TNI Pembagian Sepatu Dinas,Power Merchant Pro Badge,Fashion Pria,42,12,12000.0,254000.0,222300.0,5.0,11983122,HobyArmy141,Depok,False,True
10225713455,SEPATU SNEAKERS PRIA NIKE COURT VISION LOW NN DH2987001 ORIGINAL,Official Store,Fashion Pria,2,32,50000.0,1099000.0,749000.0,5.0,254406,IFashion Sports,Jakarta Selatan,True,True
12040880258,"Sepatu NB 992 ""Black White Grey""",Power Merchant Pro Badge,Fashion Pria,2,2,31800.0,651000.0,637980.0,5.0,16665245,NEW BALANCE STORE JAKARTA,Jakarta Selatan,False,True
11642396797,Sepatu Pria CONVERSE CHUCK 70 AT CX HIGH UTILITY GREEN - A01681C,Official Store,Fashion Pria,1,45,103400.0,2099000.0,1149000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
12733716746,Sepatu Sneakers Pria REEBOK GLIDE 100032902 ORIGINAL,Official Store,Fashion Pria,4,62,19400.0,1699000.0,649000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
1850921484,Sepatu Hipzo Pria Slip On Sepatu Kerja casual Pria Fashion Terbaru,Official Store,Fashion Pria,125,57,7200.0,210000.0,90000.0,4.8,10753269,Hipzo Official Shop,Kab. Mojokerto,True,True
11388208603,SPOTEC Sepatu Basket Ball Hyperslam Abu Tua - Oranye,Official Store,Fashion Pria,12,5,25000.0,499900.0,474900.0,5.0,11162592,Spotec Official Store,Kab. Tangerang,True,True
11313927011,Sepatu Pria SKECHERS MENS USA PROVEN KHAKI - 204471KHK,Official Store,Fashion Pria,5,72,47600.0,1899000.0,529000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
8282000922,Footstep Footwear Sepatu pria Sneakers Fusion 1 Decade Navy Green,Official Store,Fashion Pria,12,7,16000.0,345000.0,320500.0,4.9,2008898,Footstep Footwear,Bandung,True,True
11689321132,Keeping Sepatu Sneakers Pria Casual Sepatu Olahraga Lari Cowok KSR708,Power Merchant Pro Badge,Fashion Pria,31,63,14900.0,399000.0,149000.0,4.8,15130223,KeepingOfficial,Tangerang,False,True
10198848430,SEPATU SNEAKERS PRIA ADIDAS BRAVADA 2.0 HP6022 / 20232,Official Store,Fashion Pria,5,23,27600.0,900000.0,690000.0,4.8,6009226,arkais official,Depok,True,True
6926161138,SABA Veloz Low All Black - Sepatu Sneakers Casual Pria Wanita,Official Store,Fashion Pria,10,38,10000.0,185000.0,115000.0,5.0,14702856,Saba Footwear Official,Kab. Tangerang,True,True
5340644576,MANZONE shoes MZA-ERASMO,Official Store,Fashion Pria,2,53,15200.0,359900.0,169153.0,5.0,2132603,Manzone Official Store,Tangerang,True,True
11744449452,Patrobas Cloud Slip On Black White - Sepatu Sneakers Slip On Patrobas,Power Merchant Pro Badge,Fashion Pria,18,43,2200.0,400000.0,229000.0,4.9,10666924,ORILOOK_STORE,Semarang,False,True
671906492,Sepatu Sneakers Pria Converse 70 HI Parchment Egret 162053C,Official Store,Fashion Pria,26,10,50000.0,1099000.0,989100.0,5.0,5287808,Out of The Box,Bandung,True,True
12087547825,Sepatu Sneakers Pria ADIDAS FORUM 84 LOW IE9936 ORIGINAL,Official Store,Fashion Pria,9,56,50000.0,2499000.0,1099000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
11146857980,Sepatu Running MILLS / Sepatu Lari MILLS Blazer,Power Merchant Pro Badge,Fashion Pria,34,25,5200.0,349000.0,261750.0,4.9,970456,KICKOFF SPORTS,Jakarta Selatan,False,True
11203679011,SEPATU VANS OFF THE WALL | OLD SKOOL COMFYCUSH BLACK WHITE,Official Store,Fashion Pria,2,10,46700.0,1299000.0,1169100.0,5.0,3139932,FRIDAY KILLER CO,Kab. Pamekasan,True,True
12664929671,Sepatu Baske Pria Adidas Adizero Select Core Black IE9285,Official Store,Fashion Pria,1,50,52500.0,2100000.0,1050000.0,5.0,11800038,ALLSTAR BASKETBALL FACTORY OUTLET,Jakarta Barat,True,True
7325119774,Sepatu Sneakers Wanita Adidas Stan Smith - GX4413,Official Store,Fashion Pria,1,30,59500.0,1700000.0,1190000.0,5.0,11777113,Locker Room Siliwangi,Bandung,True,True
696156766,Sepatu Patrobas New Ivan Low Navy Original | Sneakers Casual Pria,Power Merchant Pro Badge,Fashion Pria,11,17,22400.0,299900.0,249900.0,4.7,4678132,Sepatuku Ori,Jakarta Pusat,False,True
12431699628,Sepatu casual cowo adidas CENTENNIAL 85 LO GX2216 M,Power Merchant Pro Badge,Fashion Pria,1,50,9000.0,1800000.0,900000.0,5.0,12027266,ADF FACTORY OUTLET BINTARO,Tangerang Selatan,False,True
10876207251,Sepatu Sneakers Pria NIKE FLIGHT LEGACY BQ4212103 ORIGINAL,Official Store,Fashion Pria,109,69,25400.0,2699000.0,849000.0,4.9,1543897,Sneakers Dept,Jakarta Selatan,True,True
12098492916,Sepatu Sneakers Unisex ADIDAS FORUM LOW GY0003 ORIGINAL,Official Store,Fashion Pria,6,60,29900.0,2499000.0,999000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
3313987179,WELLEN PROJECT Sepatu Johnson Galaxy Pro Lowcut Black White / Sneakers,Power Merchant Pro Badge,Fashion Pria,18,15,4200.0,250000.0,212500.0,4.9,11905458,Wellen Project,Jakarta Selatan,False,True
11444488764,Sepatu Sneakers Pria Converse El Distrito 2.0 Ox Navy Blue 167009C,Power Merchant Pro Badge,Fashion Pria,1,58,9900.0,1199000.0,499000.0,4.0,2458700,chardy_shop,Jakarta Barat,False,True
7279384165,Techdoo Sepatu Sneakers Pria Sepatu Olahraga Lari Formal Casual KSD103,Official Store,Fashion Pria,476,63,14900.0,399000.0,149000.0,4.7,2729374,Techdoo,Tangerang,True,True
8651710759,PROMO RAMADHAN SEPATU SLIP-ON PRIA FELIX VERGUSO - ZC (REJECT),Official Store,Fashion Pria,78,96,1000.0,1180000.0,50000.0,4.7,10592139,Foximas Footwear,Bandung,True,True
7300424265,PAULMAY Sepatu Sneakers pria Gallant - Black,Official Store,Fashion Pria,78,57,71400.0,449000.0,193070.0,4.8,2842599,Paulmay,Jakarta Utara,True,True
10358992345,Sepatu Sneakers Pria NIKE BLAZER LOW 77 JUMBO DQ8769100 ORIGINAL,Official Store,Fashion Pria,25,56,50000.0,2499000.0,1099000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
2975038721,Homyped Pria Sepatu-Mandala-Putih,Official Store,Fashion Pria,15,44,13900.0,359900.0,199900.0,4.5,2678873,Homyped Official,Tangerang,True,True
10538763143,Dr. Kevin Sepatu Sneakers Sport Olah Raga Pria Sepatu Sekolah 881-000,Official Store,Fashion Pria,66,79,16400.0,699900.0,149900.0,4.9,1829974,Dr Kevin Shoes,Bekasi,True,True
11313925697,Sepatu Pria ADIDAS ULTRABOOST 22 GREY THREE CORE BLACK - GX5460,Official Store,Fashion Pria,3,64,129500.0,4000000.0,1439000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
10302240140,TOMKINS Scool Outlander - Hitam Sepatu Sekolah Anak Remaja,Official Store,Fashion Pria,32,60,8400.0,419000.0,169000.0,4.9,6638357,TOMKINS Official Shop,Bandung,True,True
7002860374,Sepatu Pria ADIDAS SUPERNOVA BOOST BLACK WHITE - S42722,Official Store,Fashion Pria,6,72,71900.0,2900000.0,799000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
5957145353,Sun Casual - Luther White - Sepatu Slip On Pria / Wanita,Official Store,Fashion Pria,1,60,8800.0,245000.0,98000.0,5.0,10719481,Sun Casual Official,Tangerang,True,True
12391909231,"Sepatu Basket Pria Air Jordan 1 Mid ""Black Cement"" - DQ8426-006",Official Store,Fashion Pria,1,15,82400.0,1939000.0,1648150.0,5.0,4296139,Streetball,Bandung,True,True
3822067400,Sepatu Patrobas Cloud Gum Navy Gum Low Original | Sneakers Pria Wanita,Power Merchant Pro Badge,Fashion Pria,5,24,22400.0,329900.0,249900.0,4.8,4678132,Sepatuku Ori,Jakarta Pusat,False,True
4670058126,Justlook Niki Sepatu Sneakers Wanita Sport Shoes,Official Store,Fashion Wanita,44,36,4900.0,154900.0,99000.0,4.9,281557,JustLook Official Store,Jakarta Barat,True,True
9119312812,Leedoo Sepatu Sneakers Pria Sepatu Formal Casual Kuliah Kerja MC414,Official Store,Fashion Pria,103,68,14100.0,399000.0,129000.0,4.8,5024370,Leedoo,Tangerang,True,True
10522318920,Sepatu Jogging Pria Original Hipzo J3 Sneakers Cowok Import Free Insol,Official Store,Fashion Pria,26,63,10400.0,350000.0,130000.0,4.7,10753269,Hipzo Official Shop,Kab. Mojokerto,True,True
6768854103,Aerostreet 37-44 Arrow Putih Putih Putih - Sepatu Sneaker Casual,Official Store,Fashion Pria,784,50,5000.0,359800.0,179900.0,4.8,6673471,Aerostreet,Kab. Klaten,True,True
8049892367,SEPATU PDL TNI POLRI NADEONADE POLISI SECURITY SATPAM BANSER UJUNGBESI,Power Merchant Pro Badge,Fashion Pria,1,13,30000.0,115000.0,99900.0,5.0,11556277,D'BOBS OFFICIAL HanDmade,Kab. Bandung,False,True
10837403898,sepatu pdh tali putar / sepatu tactical original rafale bee 6in,Power Merchant Pro Badge,Fashion Pria,3,24,8700.0,574000.0,435750.0,5.0,2892757,DELTA 86,Jakarta Barat,False,True
3402466929,Aldo Black Patent - Sepatu Kulit Oxford Formal Nikah Koku Footwear,Official Store,Fashion Pria,20,30,34600.0,990000.0,693000.0,5.0,1319782,Koku Footwear,Kab. Bandung,True,True
595921462,MNDY Official - Marco Black - Sepatu Loafers Pantofel Semi Formal Pria,Official Store,Fashion Pria,220,22,45000.0,385000.0,300000.0,4.9,6036664,Monday Official,Kab. Bandung,True,True
9788305935,Sepatu Snakers Import Pria Cowok Casual Spatu Fashion Ringan Terbaru,Power Merchant Pro Badge,Fashion Pria,28,79,4400.0,350000.0,74000.0,4.8,11972077,Auriermax Official,Kab. Bandung,False,True
1858628142,Sepatu Patrobas Cloud Size 36-44 Original Indonesia,Power Merchant Pro Badge,Fashion Pria,92,14,25700.0,299900.0,257000.0,4.8,1702926,juraganlocal,Jakarta Selatan,False,True
11918772849,Sepatu Sneakers Pria NIKE AIR MAX 90 DM0029102 ORIGINAL,Official Store,Fashion Pria,5,44,50000.0,2699000.0,1499000.0,5.0,1543897,Sneakers Dept,Jakarta Selatan,True,True
11633949171,Sepatu Pria SKECHERS MENS USA MANIX BROWN - 204776BRN,Official Store,Fashion Pria,2,71,54000.0,2099000.0,600000.0,5.0,1878202,Sneakers Flash,Jakarta Barat,True,True
11509109137,Sepatu Converse Belmont Ox - Black/Black/Black CONA04945C,Official Store,Fashion Pria,6,5,50000.0,799000.0,759050.0,5.0,5287808,Out of The Box,Bandung,True,True
12460092417,PORTO - Sepatu Sandal Wanita Sendal Selop Jelly Mules Shoes USD,Official Store,Fashion Wanita,123,66,10000.0,150000.0,51149.0,4.9,2648096,Porto Footwear,Jakarta Utara,True,True
1874365796,JustLook Nana Sepatu Sneakers Wanita Sneakers Shoes Import,Official Store,Fashion Wanita,293,59,5000.0,243900.0,100000.0,4.8,281557,JustLook Official Store,Jakarta Barat,True,True
2061586511,YONGKI KOMALADI FLATSHOES OL-EJM-803 - HITAM/KREM/SALEM,Official Store,Fashion Wanita,766,80,5000.0,499000.0,99000.0,4.9,2644639,Yongki Komaladi,Jakarta Pusat,True,True
9967139975,Blow BLNW 0101 Ariel Mary Jane Flats Shoes Wanita Sepatu Hitam Balet,Official Store,Fashion Wanita,147,57,6700.0,397000.0,169000.0,4.9,6552181,Shopatblow Official Shop,Tangerang Selatan,True,True
7040048615,[ ORIGINAL ] YONGKI KOMALADI FLATSHOES OL-BY8660-22 LADIES,Official Store,Fashion Wanita,38,76,5900.0,499000.0,119000.0,5.0,2644639,Yongki Komaladi,Jakarta Pusat,True,True
8187071658,Sandal Slip-On CuteBear H08 Sandal Rumah/Kamar Mandi Slipper,Power Merchant Pro Badge,Fashion Wanita,93,60,250000.0,55000.0,21800.0,4.9,11202974,kelontongunikk,Kab. Tangerang,False,True
9002484404,Aerostreet 37-40 Leona Putih Putih - Sepatu Sneakers Wanita,Official Store,Fashion Wanita,453,50,5000.0,319800.0,159900.0,4.9,6673471,Aerostreet,Kab. Klaten,True,True
12975104939,Sandal Wanita Wedges Ban 2 Karet Tebal Motif Rantai Tali Belakang 2312,Power Merchant Pro Badge,Fashion Wanita,52,33,100000.0,60000.0,40000.0,5.0,8075442,gistanolshop,Kab. Subang,False,True
4590948964,[ ORIGINAL ] YONGKI KOMALADI FLATSHOES MCE810-22 LADIES,Official Store,Fashion Wanita,12,73,7900.0,599000.0,159000.0,5.0,2644639,Yongki Komaladi,Jakarta Pusat,True,True
6914012700,[ ORIGINAL ] YONGKI KOMALADI FLATSHOES OL-EJM-831-22 LADIES,Official Store,Fashion Wanita,24,76,5900.0,499000.0,119000.0,5.0,2644639,Yongki Komaladi,Jakarta Pusat,True,True
4405930134,[ ORIGINAL ] YONGKI KOMALADI FLATSHOES OL-EJM-820-21 LADIES,Official Store,Fashion Wanita,10,82,5000.0,499000.0,89000.0,5.0,2644639,Yongki Komaladi,Jakarta Pusat,True,True
7436540909,Sendal Selop Wanita Sandal Slop Karet 6677 Sendal Rumah Model Slip On,Power Merchant Pro Badge,Fashion Wanita,238,54,500000.0,60000.0,27498.0,4.8,9830346,MyNoona Toona,Kab. Tangerang,False,True
5560618742,JustLook Kyujin Boots Sepatu Sneakers Wanita Sneakers Shoes Fashion Ko,Official Store,Fashion Wanita,117,63,5900.0,325000.0,119000.0,4.8,281557,JustLook Official Store,Jakarta Barat,True,True
1831368643,JustLook Sunny Sepatu Sneakers Wanita Sneakers Shoes Fashion Korea,Official Store,Fashion Wanita,332,69,4900.0,322000.0,99000.0,4.9,281557,JustLook Official Store,Jakarta Barat,True,True
2517462124,Aerostreet 37-40 Jisoo Natural Abu Muda Peach - Sepatu Sneakers,Official Store,Fashion Wanita,1103,50,5000.0,319800.0,159900.0,4.9,6673471,Aerostreet,Kab. Klaten,True,True
1963464757,Blow Edna Flats Shoes Sepatu Wanita Hitam Wanita Balet Women BLNW 0003,Official Store,Fashion Wanita,756,59,6200.0,377000.0,155888.0,4.9,6552181,Shopatblow Official Shop,Tangerang Selatan,True,True
2217964849,WINOD Tyra Flatshoes,Official Store,Fashion Wanita,643,5,7900.0,83900.0,79900.0,4.8,11061624,Winod Official,Tangerang,True,True
